verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
ME-15-06-12109-344,ME-12-04-33577-700,1,0,0,"{""תאריך האירוע"": ""2.5.13"", ""מיקום האירוע"": ""כפר עזריה"", ""מעורבים נוספים"": ""עמאר זלום, אחיו של הנאשם"", ""סוג הנשק [אקדח]"": 1.0, ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""חבלה בכוונה מחמירה, עבירה לפי סעיף 329(א)(2) לחוק העונשין ויריות באזור מגורים, עבירה לפי סעיף 340(א) לחוק העונשין."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן"", ""מיקום האירוע"": ""בית שאן"", ""תאריך האירוע"": ""13/4/12"", ""שעת האירוע"": ""02:00 לפנות בוקר"", ""פרטי המתלונן"": ""זרק כוס לעבר הנאשם"", ""תיאור התקרית"": ""במהלך ויכוח זרק המתלונן כוס לכיוון הנאשם, הנאשם שלף אקדח וירה שלוש יריות"", ""מספר יריות"": 3, ""מיקום פגיעות הירי"": ""אחת ליד הראש, אחת ליד הגב, שריטה בברך הימנית""}"
ME-17-08-28615-573,ME-16-05-336-804,2,0,1,"{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 9 כדורים, 50 כדורים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""עבירות נוספות"": ""הפרעה לשוטר במילוי תפקידו, לפי סעיף 275 לחוק העונשין"", ""תכנון"": ""כן"", ""מיקום האירוע"": ""תחנת דלק ליד קיבוץ בית העמק"", ""זמן האירוע"": ""בין השעות 19:57 ל-23:04"", ""פעולות הנאשם במהלך האירוע"": ""הכניס את התיק לפח אשפה, שהה במקום, ניגש לפיצוצייה, רץ לכיוון הפח והמשיך בריצה עם התיק"", ""תגובת הנאשם להתקרבות שוטרים"": ""החל להימלט ושלח את התיק למיכל מחזור"", ""מספר שוטרים במעורבות"": ""5"", ""סוג הרכב המשטרתי"": ""ניידת משטרה"", ""מיקום המציאת הנאשם"": ""מסתתר בשיחים בקרבת מקום"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + מחסנית ריקה ובה 0 כדורים + 26 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""זמן האירוע"": ""שעת ערב"", ""מיקום האירוע"": ""טקס חינה"", ""תאריך האירוע"": ""24/04/16"", ""סוג הנשק"": ""תת מקלע מאולתר מסוג קרל גוסטב"", ""התנהלות במהלך המעצר"": ""ניסיון להימלט, זריקת הנשק מהרכב"", ""מעורבות צד שלישי"": ""רדואן סמארה, נהג הרכב"", ""פעולת השוטרים"": ""רדיפה ותפיסת הנשק והתחמושת""}"
ME-16-05-25902-514,SH-17-08-47445-166,1,0,0,"{""אופן החזקת הנשק"": ""בבית, על גופו"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""תאריך גניבת הנשק"": ""31.12.13"", ""מקום גניבת הנשק"": ""מביתו של דינו תמאם"", ""תאריך רכישת הנשק"": ""במהלך חודש פברואר 2016"", ""מקום החזקת הנשק"": ""במקלט ביתו בקלנסוואה"", ""תאריך נשיאת הנשק לעבודה"": ""מחודש פברואר 2016 ועד ליום 8.5.16"", ""שעה בה נשא הנאשם את הנשק"": ""בסמוך לשעה 06:00"", ""מספר סידורי של הנשק"": ""682663"", ""סוג הנשק"": ""אקדח מסוג ברטה"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""בבית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""תאריך המעצר"": ""09.08.2018"", ""מיקום החזקת הנשק"": ""כסיפה"", ""סוג הנשק [FN]"": 1.0, ""פיזור הנשק"": ""סביב הישוב"", ""שימוש"": ""לא""}"
ME-16-05-336-804,ME-14-12-6904-57,3,1,1,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + מחסנית ריקה ובה 0 כדורים + 26 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""זמן האירוע"": ""שעת ערב"", ""מיקום האירוע"": ""טקס חינה"", ""תאריך האירוע"": ""24/04/16"", ""סוג הנשק"": ""תת מקלע מאולתר מסוג קרל גוסטב"", ""התנהלות במהלך המעצר"": ""ניסיון להימלט, זריקת הנשק מהרכב"", ""מעורבות צד שלישי"": ""רדואן סמארה, נהג הרכב"", ""פעולת השוטרים"": ""רדיפה ותפיסת הנשק והתחמושת""}","{""מיקום הדירה"": ""תל אביב"", ""תאריך רכישת הנשק"": ""18.11.2014"", ""מחיר הנשק"": ""4000 ש\""ח"", ""סוג הנשק"": ""רובה מאולתר מדגם קרל גוסטב"", ""תאריך העבירה"": ""18.11.2014"", ""שעת העבירה"": ""16:40"", ""אופן הסתרת הנשק"": ""עטוף בבגדים בתוך תיק גב"", ""כמות קנאביס"": ""0.3027 גרם נטו"", ""מיקום החזקת הנשק בדירה"": ""מוטמן בארון בגדים בחדר השינה"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""החזקת סם לצריכה עצמית"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית"", ""מטרה-סיבת העבירה"": ""הגנה עצמית""}"
SH-19-07-60805-168,ME-20-01-17935-7,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""סוג הרכב"": ""לקסוס"", ""מספר רישוי"": ""72-111-79"", ""מיקום החזקת הנשק"": ""תא מטען, מתחת לשטיח הגלגל הרזרבי"", ""סוג האקדח"": ""גז/הזנקה"", ""שינוי בייעוד הנשק"": ""מסוגל לירות כדורי אקדח"", ""סוג המחסנית"": ""סמית' אנד ווסון"", ""קוטר הכדורים"": ""9 מ\""מ פאראבלום"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""בבית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקול"", ""עבירות נוספות"": ""הפרעה לשוטר"", ""תכנון"": ""לא"", ""מיקום האירוע"": ""חניון עפר פתוח באום אל פחם"", ""זמן האירוע"": ""29.12.19 בשעה 22:00"", ""הזדהות שוטר"": ""השוטר הזדהה בפני קיס"", ""תגובת הנאשם לקריאת השוטר"": ""לא ציית עד ירי באוויר"", ""מעורבים נוספים באירוע"": ""קיס אג'באריה, הייתם אג'באריה, רמי אג'באריה"", ""פעולת נמלט"": ""הנאשם נמלט מאחורי הבית"", ""שימוש"": ""לא""}"
ME-15-12-39071-113,ME-09-11-7566-913,3,1,1,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""סוג רכב"": ""מזדה 3"", ""מספר רישיון רכב"": ""71-098-16"", ""מיקום האירוע"": ""כביש מספר 1, בסמוך למחלף הראל"", ""זמן האירוע"": ""12.10.13, בשעה 22:30"", ""מיקום החזקת הנשק ברכב"": ""מתחת לשטיח שמתחת למושב הסמוך לנהג"", ""סוג הנשק"": ""אקדח חצי אוטומטי מסוג סטאר"", ""שימוש"": ""לא""}","{""דגם הנשק"": ""webiey"", ""מיקום החזקת הנשק"": ""מתחת לריפוד במושב שליד הנהג"", ""תאריך העבירה"": ""05.11.09"", ""שעת העבירה"": ""17:00"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""ביצוע עבירות בנשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""אופן קבלת הנשק"": ""מצא"", ""שימוש"": ""לא""}"
ME-19-04-1316-977,SH-11-05-24791-315,1,0,0,"{""אופן החזקת הנשק"": ""ברכב"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""900 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""סחר בנשק, ניסיון לסחר"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן"", ""סוג תחמושת"": ""כדורי M16 ו-5.56 מ\""מ"", ""מספר תחמושת"": ""1100 כדורים"", ""מחיר העסקה"": ""19000 ₪"", ""מיקום העסקה"": ""א-ראם"", ""זמן העסקה"": ""בין פברואר למרץ 2019"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [קרלו]"": 1.0, ""סטטוס הנשק [מקולקל]"": 1.0, ""התקשרות עם צד שלישי"": ""האחר"", ""התקשרות עם סוכן"": ""מספר שיחות תיאום"", ""הבטחת נשק נוסף"": ""אקדח ותחמושת תואמת"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""בבית"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""2 מחסניות"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""מיקום החזקת הנשק"": ""כפר עין-נקובא"", ""דגם הנשק"": ""אקדח חצי אוטומטי אף-אן (FN)"", ""תאריך האירוע"": ""19/07/09"", ""שעת האירוע"": ""21:00"", ""תאריך הרשעה"": ""09/01/13"", ""סעיף עבירה נוסף"": ""144 א סיפא"", ""סוג עבירה נוספת"": ""החזקת אביזר לנשק"", ""שימוש"": ""לא""}"
ME-15-12-39071-113,ME-13-02-28360-614,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""סוג רכב"": ""מזדה 3"", ""מספר רישיון רכב"": ""71-098-16"", ""מיקום האירוע"": ""כביש מספר 1, בסמוך למחלף הראל"", ""זמן האירוע"": ""12.10.13, בשעה 22:30"", ""מיקום החזקת הנשק ברכב"": ""מתחת לשטיח שמתחת למושב הסמוך לנהג"", ""סוג הנשק"": ""אקדח חצי אוטומטי מסוג סטאר"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""הפרעה לשוטר במילוי תפקידו,נהיגה ללא רישיון,נהיגה ללא ביטוח',נהיגה תחת השפעת משקאות משכרים"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""מקום האירוע"": ""רהט"", ""תאריך האירוע"": ""9/2/13"", ""התנהגות במהלך המעצר"": ""ניסיון להימלט, נסיעה מהירה, נסיעה על המדרכה"", ""מספר יריות"": 3, ""מקום הירי"": ""צריף ברהט"", ""זהות נוסע ברכב"": ""הלאל אבו זעילה"", ""סוג הרכב"": ""רכב גנוב"", ""סוג המשקאות המשכרים"": ""אלכוהוליים"", ""תגובת תושבים"": ""צעקות מתושב השכונה"", ""תגובת המשטרה"": ""ניידת עם אורות כחולים דולקים, סירנה והכריזה""}"
ME-16-02-59812-881,ME-22-03-52964-443,3,1,1,"{""אופן קבלת הנשק"": ""עבודה"", ""כמות תחמושת"": ""2 מחסניות, 20 כדורים"", ""מטרה-סיבת העבירה"": ""מימון סמים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""סחר בנשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""מסירת ידיעה כוזבת על עבירת פשע, לפי סעיף 243 סיפא לחוק; שיבוש הליכי משפט, לפי סעיף 244 לחוק."", ""תכנון"": ""כן"", ""סוג הסמים"": ""חשיש, הרואין"", ""כמות הסמים"": ""ארבע חבילות של הרואין"", ""מחיר מכירת הנשק"": ""8,000 ₪"", ""מקום העבודה"": ""בית ספר יסודי"", ""תקופת העבירות"": ""אוגוסט 2014 - פברואר 2016"", ""שם הקונה"": ""מחמוד צאלוק"", ""שם המעביד"": ""שי יהושע לוי"", ""תיאור האירוע"": ""דיווח כוזב על שוד למעביד ולמשטרה"", ""הודאה בחקירה"": ""הודתה בבדיה את אירוע השוד"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 16 כדורים, מחסנית ובה 16 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""עבירות נוספות"": ""עבירת הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק."", ""תכנון"": ""כן"", ""מודל הנשק"": ""D.D.G מודל 19"", ""קליבר הנשק"": ""9 מ\""מ פרבלום"", ""מקום האירוע"": ""מפעל מזון בדיר אל אסד"", ""תאריך ושעה"": ""9.3.22 בשעה 12:10"", ""תיאור התנהגות הנאשם בעת המעצר"": ""ניסה להשליך את הנשק והתחמושת לתוך ארגז עופות"", ""שימוש"": ""לא""}"
ME-20-01-62688-591,ME-17-05-35227-215,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""חבלה בכוונה מחמירה - עבירה לפי סעיף 329 (א)(1) לחוק העונשין; החזקת סם מסוכן לצריכה עצמית - עבירה לפי סעיף 7(א) + (ג) סיפא לפקודת הסמים המסוכנים [נוסח חדש], התשל\""ג-1973."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן"", ""זמן האירוע"": ""16.1.20 בשעה 14:55"", ""מקום האירוע"": ""עסק בו עבד המתלונן"", ""סוג הרכב"": ""הונדה בצבע שחור"", ""מספר רישוי של הרכב"": ""60-201-70"", ""זהות הנהג"": ""לא ידועה"", ""פגיעה פיזית"": ""שבר פמור שליש פרוקסימלי אספקט קדמי של להקורטקס, ספליט שנמשך עד כ 7 ס\""מ מתחת ל- LT"", ""טיפול רפואי"": ""אושפז ונותח לשחזור ולקיבוע השבר באמצעות מסמר, הקליע הושאר בגוף"", ""מקום האישפוז"": ""בית חולים רמב\""ם"", ""תאריך שחרור מהאשפוז"": ""21.1.20"", ""מקום מעצר הנאשם"": ""תחנת דלק פז בצומת האצטדיון בחיפה"", ""זמן מעצר הנאשם"": ""אותו יום, סמוך לשעה 15:50"", ""כמות הסם"": ""1.5 גרם נטו של קוקאין"", ""סכום הכסף שנמצא על הנאשם"": ""1,950 ₪""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""תאריך העבירה"": ""7 במאי 2017"", ""שעת העבירה"": ""צהריים"", ""סוג הרכב"": ""אופנוע"", ""דגם הרכב"": ""קואנג יאנג טיו"", ""הודאה בעבירה"": ""הודה"", ""סעיף העבירה"": ""144(ב) רישא וסיפא"", ""שנת החוק"": ""1977"", ""שימוש"": ""לא""}"
ME-16-06-64845-657,ME-12-03-13401-281,1,0,0,"{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ובה 0 כדורים, 11 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""מיקום האירוע"": ""אזור המשתלה בקצה הצפוני של כפר כנא"", ""זמן האירוע"": ""סמוך לשעה 22:30"", ""אופן החזקת תחמושת"": ""בכיס"", ""קוטר כדורי הרובה"": ""9 מ\""מ"", ""מקום החזקת הנשק"": ""תא הכפפות של הרכב"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""2 מחסניות ובהן כדורים, 11 כדורים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""יריות באזור מגורים - עבירה לפי סעיף 340א לחוק."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""סוג הנשק"": ""אקדח CZ קליבר 9 מ\""מ"", ""מקום האירוע"": ""רחוב שיבת ציון, חיפה"", ""זמן האירוע"": ""ליל 25-26.2.12, סמוך לשעה 00:38"", ""מקור הנשק"": ""נגנב בהתפרצות לבית ביישוב ציפורי ב-3.2.12"", ""זמן המעצר"": ""סמוך לשעה 1:50"", ""מקום המעצר"": ""ברכב על ידי שוטרים""}"
SH-14-02-28659-762,ME-16-05-19384-544,1,0,0,"{""מיקום החזקת הנשק"": ""עליית גג של המקלחת"", ""משך זמן החזקת הנשק"": ""כשנתיים"", ""תאריך תחילת החזקת הנשק"": ""11.2.12"", ""מיקום הבית"": ""עזריה"", ""סוג הנשק המדויק"": ""קרל גוסטב"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}","{""מחיר נשק קרל גוסטב"": ""4000 ₪"", ""מחיר מכירה לחרוב"": ""3500 ₪"", ""מחיר רכישה מחרוב"": ""3000 ₪"", ""סוג נשק נוסף"": ""תבור"", ""מיקום החבייה"": ""שכונה סמוכה למקום מגוריו"", ""תאריך התקרית"": ""14.11.15"", ""שעת התקרית"": ""בין 1:00 ל-2:00"", ""מספר כדורים שנורו"": ""5"", ""מספר רכבי ביטחון שנפגעו"": ""3"", ""תאריך חיפושי כוחות הביטחון"": ""מרץ 2016"", ""שם השומר הנשק"": ""מחמוד זהאדה"", ""שם הקונה השני"": ""מוראד מחיסן"", ""שם הקונה השלישי"": ""עבד חרוב"", ""תאריך פיגוע ירי חרוב"": ""9.3.16"", ""מיקום פיגוע ירי חרוב"": ""ירושלים, צומת רמות ושמעון הצדיק"", ""מספר כדורי תחמושת שנמכרו לחרוב"": ""10"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""נשיאת נשק, סחר בנשק"", ""עבירות נוספות"": ""ניסיון לחבלה חמורה,רכישת נשק"", ""סוג הנשק [תת מקלע]"": 3.0, ""סוג הנשק [רובה סער]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר, סמוך לבית"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""10 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""כן,ירי""}"
ME-20-01-62688-591,ME-22-03-52964-443,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""חבלה בכוונה מחמירה - עבירה לפי סעיף 329 (א)(1) לחוק העונשין; החזקת סם מסוכן לצריכה עצמית - עבירה לפי סעיף 7(א) + (ג) סיפא לפקודת הסמים המסוכנים [נוסח חדש], התשל\""ג-1973."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן"", ""זמן האירוע"": ""16.1.20 בשעה 14:55"", ""מקום האירוע"": ""עסק בו עבד המתלונן"", ""סוג הרכב"": ""הונדה בצבע שחור"", ""מספר רישוי של הרכב"": ""60-201-70"", ""זהות הנהג"": ""לא ידועה"", ""פגיעה פיזית"": ""שבר פמור שליש פרוקסימלי אספקט קדמי של להקורטקס, ספליט שנמשך עד כ 7 ס\""מ מתחת ל- LT"", ""טיפול רפואי"": ""אושפז ונותח לשחזור ולקיבוע השבר באמצעות מסמר, הקליע הושאר בגוף"", ""מקום האישפוז"": ""בית חולים רמב\""ם"", ""תאריך שחרור מהאשפוז"": ""21.1.20"", ""מקום מעצר הנאשם"": ""תחנת דלק פז בצומת האצטדיון בחיפה"", ""זמן מעצר הנאשם"": ""אותו יום, סמוך לשעה 15:50"", ""כמות הסם"": ""1.5 גרם נטו של קוקאין"", ""סכום הכסף שנמצא על הנאשם"": ""1,950 ₪""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 16 כדורים, מחסנית ובה 16 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""עבירות נוספות"": ""עבירת הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק."", ""תכנון"": ""כן"", ""מודל הנשק"": ""D.D.G מודל 19"", ""קליבר הנשק"": ""9 מ\""מ פרבלום"", ""מקום האירוע"": ""מפעל מזון בדיר אל אסד"", ""תאריך ושעה"": ""9.3.22 בשעה 12:10"", ""תיאור התנהגות הנאשם בעת המעצר"": ""ניסה להשליך את הנשק והתחמושת לתוך ארגז עופות"", ""שימוש"": ""לא""}"
ME-19-01-53615-8,ME-16-11-69158-529,3,1,1,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית"", ""מטרה-סיבת העבירה"": ""תחושת חוסר אונים וצורך בקבלת עזרה חיצונית במצבו"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי מנשק חם באזור מגורים"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""סוג הרכב"": ""מאזדה"", ""מיקום האירוע"": ""עיר לוד"", ""תאריך האירוע"": ""8.1.19"", ""זמן האירוע"": ""שעת לילה"", ""מרחק נסיעה לאחר ירי"": ""עשרות מטרים"", ""מקום עצירת הנאשם"": ""חניית עפר סמוכה"", ""סוג הנשק"": ""תת מקלע מאולתר מסוג קרלו"", ""תגובת הנאשם להגעת השוטרים"": ""השלך את הנשק ארצה ונעצר"", ""סיבת הגעת השוטרים"": ""דיווח תושבים""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מחסנית"", ""מטרה-סיבת העבירה"": ""חתונה"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי באזור מגורים"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן"", ""סוג תחמושת"": ""9 מ\""מ"", ""מיקום האירוע"": ""רחבת בית משפחת ג'בארה, טייבה"", ""זמן האירוע"": ""21:00"", ""מיקום החזקת הנשק לפני השימוש"": ""טמון באדמה"", ""מיקום החזקת הנשק לאחר השימוש"": ""מתחת למושב הנהג ובשקית מתחת למושב סמוך"", ""סוג האירוע"": ""משפחתי""}"
