verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
ME-21-03-10139-230,ME-15-09-24514-351,1,0,0,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 71.52 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מספר עבירות"": 4, ""מחיר לגרם"": ""360 ₪"", ""מקומות העבירה"": ""צומת האלה, תחנת הדלק, כניסה למושב זכריה, תחנת אוטובוס קרובה לבית נאשם 2"", ""שיטת העברה"": ""מסירה יד ביד"", ""השתתפות קטין"": ""כן"", ""מקום מגורי הנאשם"": ""רח' ביאליק, בית שמש"", ""מקום מגורי נאשם 2"": ""רח' הרימון, מושב זכריה"", ""זמן העבירה הראשונה"": ""21.9.20"", ""זמן העבירה האחרונה"": ""15.12.20"", ""כלי תחבורה"": ""קטנוע"", ""סוג הסם"": ""קוקאין""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קנבוס: 117 גרם, MDMA: 902.49 גרם, קוקאין: 0.85 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מיקום הסמים"": ""בדירתו בתל אביב"", ""מקומות החזקה בדירה"": ""ארונית המרפסת, שולחן בחדרו, קופסא בחדרו, בובה על הטלויזיה"", ""סוגי סמים נוספים"": ""קוקאין"", ""סעיף העבירה"": ""סעיף 7(א) + (ג) רישא לפקודת הסמים המסוכנים, התשל\""ג – 1973"", ""תאריך העבירה"": ""01.09.15""}"
ME-21-03-10139-230,ME-16-06-6788-21,1,0,0,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 71.52 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מספר עבירות"": 4, ""מחיר לגרם"": ""360 ₪"", ""מקומות העבירה"": ""צומת האלה, תחנת הדלק, כניסה למושב זכריה, תחנת אוטובוס קרובה לבית נאשם 2"", ""שיטת העברה"": ""מסירה יד ביד"", ""השתתפות קטין"": ""כן"", ""מקום מגורי הנאשם"": ""רח' ביאליק, בית שמש"", ""מקום מגורי נאשם 2"": ""רח' הרימון, מושב זכריה"", ""זמן העבירה הראשונה"": ""21.9.20"", ""זמן העבירה האחרונה"": ""15.12.20"", ""כלי תחבורה"": ""קטנוע"", ""סוג הסם"": ""קוקאין""}","{""מקור הסם"": ""הולנד"", ""שיטת השילוח"": ""דואר רשום"", ""מספר פעמים שהנאשמת פנתה לסניף הדואר"": ""3"", ""התקשרות עם שי במהלך קבלת החבילה"": ""כן"", ""הוראות משי"": ""הנחיות להעברת החבילה, הזהיר משוטרים, הנחיות לתגובה במקרה של עצירה"", ""מיקום העצירה"": ""ביציאה מסניף הדואר"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 2565 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""לא בעל הסמים""}"
ME-21-03-10139-230,ME-16-07-11608-225,1,0,0,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 71.52 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מספר עבירות"": 4, ""מחיר לגרם"": ""360 ₪"", ""מקומות העבירה"": ""צומת האלה, תחנת הדלק, כניסה למושב זכריה, תחנת אוטובוס קרובה לבית נאשם 2"", ""שיטת העברה"": ""מסירה יד ביד"", ""השתתפות קטין"": ""כן"", ""מקום מגורי הנאשם"": ""רח' ביאליק, בית שמש"", ""מקום מגורי נאשם 2"": ""רח' הרימון, מושב זכריה"", ""זמן העבירה הראשונה"": ""21.9.20"", ""זמן העבירה האחרונה"": ""15.12.20"", ""כלי תחבורה"": ""קטנוע"", ""סוג הסם"": ""קוקאין""}","{""מספר טיסות לחו\""ל"": ""מספר פעמים"", ""יעדי טיסה"": ""אוקראינה, ברלין"", ""שיטת הסתרת הסמים"": ""מזוודה עם דופן כפולה"", ""שימוש בטכנולוגיה"": ""אפליקציית הצפנת מסרים 'ויקר'"", ""שינוי בתוכנית טיסה"": ""כרטיס טיסה עדכני מגרמניה לישראל דרך איסטנבול"", ""תשלום עבור שירותים"": ""2,000 ₪ עבור הוצאות נסיעה"", ""תקשורת עם המעביר"": ""הודעות טקסט והנחיות"", ""מקום קבלת הסמים"": ""ברלין"", ""מקום נחיתה בישראל"": ""בטיסת המשך דרך טורקיה"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""MDMA: 1301.44 גרם, 13189 טבליות"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים""}"
ME-21-03-10139-230,ME-18-01-73652-357,3,1,1,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 71.52 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מספר עבירות"": 4, ""מחיר לגרם"": ""360 ₪"", ""מקומות העבירה"": ""צומת האלה, תחנת הדלק, כניסה למושב זכריה, תחנת אוטובוס קרובה לבית נאשם 2"", ""שיטת העברה"": ""מסירה יד ביד"", ""השתתפות קטין"": ""כן"", ""מקום מגורי הנאשם"": ""רח' ביאליק, בית שמש"", ""מקום מגורי נאשם 2"": ""רח' הרימון, מושב זכריה"", ""זמן העבירה הראשונה"": ""21.9.20"", ""זמן העבירה האחרונה"": ""15.12.20"", ""כלי תחבורה"": ""קטנוע"", ""סוג הסם"": ""קוקאין""}","{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 69.09 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""היכרות עם הסוכן"": ""כן"", ""תקשורת דיגיטלית"": ""הודעות ווטסאפ, שיחות טלפוניות"", ""מקום העסקה הראשונה"": ""בית הנאשם"", ""מחיר עבור 20.09 גרם קוקאין"": ""9,000 ₪"", ""מחיר עבור 49 גרם קוקאין"": ""22,500 ₪"", ""שימוש בתמונות להצגת הסם"": ""כן"", ""נקודת מפגש לעסקה השנייה"": ""נקודה שנקבעה מראש""}"
ME-21-12-42162-424,ME-19-04-14488-104,1,0,0,"{""מקור הסמים"": ""גרמניה"", ""שיטת הסוואה"": ""בקבוקים נחזים כמכילים מוצרי טיפוח"", ""שיטת משלוח"": ""חברת משלוחים"", ""כתובת יעד"": ""רמת השרון"", ""שימוש בזהות זרה"": ""קולט מנג'ם"", ""תיאום פעולה"": ""הנאשם הורה לאחר לשלוח את החבילה"", ""מעורבות צד שלישי"": ""מאי חיים לוי אדרי"", ""שיטת איסוף"": ""הצגת תמונת דרכון של קולט"", ""מיקום החזקת הסמים"": ""בשידה ליד המיטה בחדר השינה"", ""סוגי סמים נוספים"": ""קנבוס, METHAMPHETAMINE"", ""משקל סמים נוסף"": ""קנבוס: 1.82 גרם, METHAMPHETAMINE: לא צוין משקל"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 2395.95 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס: 51150 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""תאריך התחלת הפעילות"": ""13.1.19"", ""תאריך סיום הפעילות"": ""27.3.19"", ""מיקום המעבדה"": ""פתח תקווה"", ""סוג הסם"": ""קנאביס"", ""שווי הסם"": ""663,000 ₪"", ""כמות הסם"": ""51.15 ק\""ג"", ""ציוד לגידול"": ""מדי לחות וטמפרטורה, משאבות מים, שנאים, מזגנים, אדניות, מפוחים, מנורות, מאווררים, דשנים, מיכל ריסוס חשמלי"", ""הפרת חוק חשמל"": ""נטילת חשמל ללא תשלום בשווי 14,283 ₪"", ""נשק בלתי חוקי"": ""אקדח חצי אוטומטי חסר נוקר""}"
ME-22-01-47042-277,SH-16-09-64418-33,1,0,0,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 300.31 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים"", ""מקום המפגש"": ""תחנת דלק בצומת נחשון, רחוב גדוד חרמש 10 ירושלים, תחנת דלק בצומת שורש"", ""סוגי סמים נוספים"": ""גראס, חשיש, קנאביס"", ""כמות סמים נוספת"": ""149.69 - גרם - קוקאין"", ""תקופת העבירות"": ""ספטמבר 2021 - ינואר 2022"", ""סוג העבירה"": ""תיווך בסם מסוכן"", ""מחיר לגרם"": ""350 ₪, 300 ₪"", ""רווח מהעסקה"": ""1,500 ₪, 2,000 ₪"", ""סכום כולל לתשלום"": ""17,500 ₪, 300,000 ₪""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""חשיש: 289.64 גרם, קנבוס בשתילים: 837.76 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""מיקום המעבדה"": ""מחסן בחלקו האחורי של הבית"", ""כלי גידול"": ""עציצים"", ""פנקס טיפולים"": ""כן"", ""מיקום החשיש לצריכה עצמית"": ""חדר בקומה הראשונה"", ""כלי אחסון חשיש לצריכה עצמית"": ""נייר מקופל"", ""תאריך החיפוש"": ""14.3.16"", ""שעת החיפוש"": ""18:30""}"
ME-22-07-53625-139,ME-19-04-14578-148,3,1,1,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 52000 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""מספר מנורות"": ""47"", ""מספר מזגנים"": ""12"", ""מספר מאווררים"": ""15"", ""סוג הסם"": ""קנבוס"", ""מיקום המעבדה"": ""דירת הגג, רחוב הרב כהנמן 124, בני ברק"", ""משך זמן הפעילות"": ""כשנה וחצי"", ""מספר שתילים"": ""347"", ""משקל נטו של הסם"": ""52 ק\""ג"", ""שותפים בבעלות"": ""שולמית בוגרד, שלמה זלמן כהן""}","{""מיקום המעבדה"": ""הוד השרון"", ""תקופת הפעילות"": ""מ-15.11.18 עד 27.3.19"", ""ציוד במעבדה"": ""נורות, מאווררים, מזגנים, שנאים, מסנני פחם, מדי טמפרטורה, דשנים, צינורות השקיה"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 80000 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}"
ME-22-08-15747-700,ME-16-12-26620-433,1,0,0,"{""מקום המפגש לקבלת הסמים"": ""אירופה"", ""מקום היעד להעברת הסמים"": ""ירושלים"", ""מספר חבילות"": ""3"", ""שיטת הסתרת הסמים"": ""מזוודה עם דופן כפולה"", ""משקל תחליף הסם"": ""50 גרם"", ""מקום המסירה הסופי"": ""כפר הנגיד"", ""זהות המקבל"": ""נאשם 2"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קתינון: 6305.18 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""MDMA: 1820 גרם, קוקאין: 888 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מספר נאשמים"": 2, ""תאריך העבירה"": ""2.12.2016"", ""מיקום העבירה"": ""וינה, אוסטריה"", ""שיטת הברחה"": ""מזוודה עם דופן מוסתרת"", ""זהות המציע"": ""לא ידועה"", ""סכום התמורה המוצעת"": ""54000 ₪ לנאשם 1, 10000-25000 ₪ לנאשם 2"", ""אופן התשלום לטיסה"": ""כרטיס אשראי של נאשם 1"", ""מקום המפגש לקבלת הסם"": ""מלון בוינה"", ""תאריך המעצר"": ""5.12.2016"", ""מיקום המעצר"": ""שדה התעופה בישראל""}"
ME-22-11-1990-79,ME-19-04-14578-148,1,0,0,"{""תאריך יציאה מישראל"": ""11.10.22"", ""תאריך חזרה לישראל"": ""20.10.22"", ""נקודת יציאה"": ""נמל תעופה בן גוריון"", ""יעד הנסיעה"": ""בלגיה"", ""שיטת הסתרת הסם"": ""תא ייעודי בתחתית מזוודה"", ""שיטת קיבוע התא הייעודי"": ""קרש עץ"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""MDMA: 25303 טבליות"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים""}","{""מיקום המעבדה"": ""הוד השרון"", ""תקופת הפעילות"": ""מ-15.11.18 עד 27.3.19"", ""ציוד במעבדה"": ""נורות, מאווררים, מזגנים, שנאים, מסנני פחם, מדי טמפרטורה, דשנים, צינורות השקיה"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 80000 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}"
ME-22-11-1990-79,SH-24-01-9804-702,1,0,0,"{""תאריך יציאה מישראל"": ""11.10.22"", ""תאריך חזרה לישראל"": ""20.10.22"", ""נקודת יציאה"": ""נמל תעופה בן גוריון"", ""יעד הנסיעה"": ""בלגיה"", ""שיטת הסתרת הסם"": ""תא ייעודי בתחתית מזוודה"", ""שיטת קיבוע התא הייעודי"": ""קרש עץ"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""MDMA: 25303 טבליות"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""חשיש: 885.25 גרם, קנבוס: 730.52 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים"", ""מספר כתבי אישום"": 4, ""סך הכול עבירות"": 14, ""סך הכול תמורה בשקלים"": 4850, ""כמות לקוחות"": 5, ""כלי תקשורת לסחר"": ""טלגרם"", ""עבירות נהיגה"": ""נהיגה ללא רישיון, נהיגה תחת השפעת סמים, נהיגה ברכב ללא ביטוח"", ""מקומות ביצוע העבירות"": ""בבית הנאשם, ברכב הנאשם"", ""סוגי סמים נוספים"": ""חשיש, קנאביס"", ""כמויות סמים נוספות"": ""498.37-גרם-חשיש, 536.36-גרם-קנאביס, 91.25-גרם-קנאביס, 56.16-גרם-חשיש, 85.93-גרם-קנאביס, 2.30-גרם-קנאביס, 1.86-גרם-קנאביס, 300.96-גרם-חשיש, 2.99-גרם-קנאביס, 57-גרם-קנאביס, 9.83-גרם-קנאביס, 29.76-גרם-חשיש"", ""סכום כסף נמצא בחיפוש"": 850}"
ME-23-01-46786-206,ME-17-04-17677-800,1,0,0,"{""מקום העבירה"": ""קריית מוצקין"", ""שיטת תקשורת"": ""Telegram"", ""מחיר לגרם"": ""250 ₪"", ""היכרות עם הסוכן"": ""כן"", ""הודעות טלגרם"": ""5 תמונות של קוקאין, הודעות טקסט רבות"", ""מפגשים פיזיים"": ""2"", ""סיוע במכירה"": ""כן"", ""ליווי קטינה בעת העבירה"": ""כן"", ""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 87.98 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""משך זמן הפעילות"": ""מ-19.1.16 עד 4.4.17"", ""מיקום המעבדה"": ""בית בן 5 חדרים, ממ\""ד ומרתף"", ""עלות שכירות הבית"": ""6000 ₪ לחודש"", ""פרטי התשתית לגידול"": ""26 בתי מנורה ומנורות, 3 מדי טמפרטורה, 2 משקלים, מסור חשמלי, מברגה קונגו, דליים, סלים, צינורות מים, מכלי מים, טפטפות, מאווררים, מפזר חום, מד לחות, שואב אבק, שנאי חשמל"", ""כמות חשמל שנגנבה"": ""18,838 ₪"", ""סוגי עבירות"": ""יצור סם, גניבת חשמל"", ""סוג הסם במעבדה ביום המעצר"": ""עציצי ושתילי קנבוס בשלבי צמיחה שונים, עלי קנבוס מיובשים"", ""שווי הסם"": ""מליוני ₪"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 72800 גרם"", ""עבירה"": ""ייצור"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}"
ME-23-04-8444-574,ME-19-07-4435-107,1,0,0,"{""מכירה לסוכן"": ""כן"", ""סוג הסם, כמות"": ""קוקאין: 540 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""מיקום הפגישות"": ""תחנת דלק פז וסונול בלוד"", ""מחיר לגרם קוקאין"": ""250 ש\""ח"", ""מחיר כולל ל-40 גרם"": ""12,000 ש\""ח"", ""מחיר לק\""ג קוקאין"": ""200,000-300,000 ש\""ח"", ""היכרות קודמת בין הסוכן לאדהם"": ""כן"", ""הצעת מחיר לאקדח"": ""15,000 ש\""ח"", ""הצעת מחיר מופחתת לאקדח"": ""10,000 ש\""ח"", ""סוג הנשק"": ""אקדח"", ""סוג הסם"": ""קוקאין"", ""סוג העבירה"": ""תיווך לסחר בסם מסוכן, ניסיון סחר בנשק"", ""סוכן משטרתי מעורב"": ""כן"", ""מעבדה"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס: 54000 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""תקופת הפעילות"": ""1.1.19-23.6.19"", ""מיקום המעבדה"": ""יהוד"", ""שכר דירה"": ""11,000 ₪ לחודש"", ""פרטי הציוד במעבדה"": ""אדניות, מסננים, מאיידים, מנועים, מנורות, שנאים, משאבת מים"", ""סך הכל חשמל נגנב"": ""36,818 ש\""ח""}"
ME-23-05-13598-78,ME-23-12-14553-571,3,1,1,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס: 190000 גרם"", ""עבירה"": ""ייצור"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""מיקום המעבדה"": ""מתחת לאדמת חוות יריחו, בקעת הירדן"", ""מספר חדרים במעבדה"": ""8"", ""תיאור הציוד"": ""69 מאווררים, 24 מאיידים למזגן, 8 מכשירים סופגי לחות, 281 מנורות לד, 13 מפוחי אוויר, 6 רשתות ניפוי, מתקן לקליטת חומר, 122 רפלקטורים, 107 שנאים, 10 משאבות, 6 מפוחים, דשן, שתילי קנביס וכלי עבודה"", ""שווי הציוד"": ""1,000,985 ₪"", ""מערכות חשמל ומים"": ""חוברו למערכות החווה"", ""כלי רכב להגעה והובלת ציוד"": ""רנו ל\""ז 4664852, סקודה ל\""ז 45711802"", ""תיק מצורף"": ""ת\""פ 37992-02-21"", ""מיקום בתיק המצורף"": ""בית הכלא שיקמה, אגף 5, תא מספר 2"", ""תאריך ושעה בתיק המצורף"": ""11.5.20 בשעה 11:00 או בסמוך לכך""}","{""מיקום המעבדה"": ""וילה בקריית גת"", ""תאריך תחילת שכירות הוילה"": ""1.7.2023"", ""תאריך גילוי המעבדה"": ""30.11.2023"", ""כמות חדרים בשימוש לגידול"": ""6"", ""סוג חיבור החשמל"": ""חיבור פיראטי"", ""סכום הנזק לחברת החשמל"": ""99717.18 ₪"", ""כלי פריצה שנמצא בשימוש"": ""פטיש"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 180000 גרם, קנבוס: 7480 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}"
ME-23-05-52567-993,ME-22-04-7867-732,3,1,1,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 172600 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""כמות חשמל נגנבת"": ""642,340 ₪"", ""מספר דירות שוכר"": ""8"", ""תקופת פעילות"": ""ינואר 2022 - אפריל 2023"", ""סוג עבירות נוספות"": ""התחזות, שימוש במסמך מזויף, נטילת חשמל, קבלת דבר במרמה"", ""מספר עבירות כללי"": ""47"", ""סוג הסם"": ""קנבוס""}","{""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס: 110000 גרם"", ""עבירה"": ""ייצור"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""תקופת הפעילות"": ""1.8.21 עד 23.3.22"", ""מיקום המעבדה"": ""דירה בעיר רחובות"", ""פרטי הציוד במעבדה"": ""מזגנים, מאווררים, אדניות, מנורות, שנאים, רפלקטורים, מפוחים, מסננים, בריכה"", ""סוג החיבור החשמלי"": ""חיבור פיראטי ללוח החשמל"", ""סוג הסם"": ""קנבוס"", ""כמות הסם המפוזר"": ""110 ק\""ג נטו"", ""מכירה לסוכן"": ""לא""}"
ME-23-12-14553-571,ME-18-04-16826-842,1,0,0,"{""מיקום המעבדה"": ""וילה בקריית גת"", ""תאריך תחילת שכירות הוילה"": ""1.7.2023"", ""תאריך גילוי המעבדה"": ""30.11.2023"", ""כמות חדרים בשימוש לגידול"": ""6"", ""סוג חיבור החשמל"": ""חיבור פיראטי"", ""סכום הנזק לחברת החשמל"": ""99717.18 ₪"", ""כלי פריצה שנמצא בשימוש"": ""פטיש"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 180000 גרם, קנבוס: 7480 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 7935 גרם"", ""עבירה"": ""יבוא/סחר"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""לא בעל הסמים"", ""שיטת ההברחה"": ""מזוודה בבטן מטוס"", ""מיקום העבירה"": ""ברלין, גרמניה ונתב\""ג, ישראל"", ""שיטת תקשורת בין הנאשם לשותף"": ""WhatsApp"", ""זמן העבירה"": ""25.3.18 - 28.3.18"", ""שווי הסם"": ""2,777,250 ₪ - 4,761,000 ₪"", ""זהות המסר"": ""לא ידועה"", ""מקום קבלת הסם"": ""בקרבת בית מלון בברלין"", ""זמן קבלת הסם"": ""27.3.18 בשעה 17:00"", ""זמן נחיתה בישראל"": ""28.3.18 בשעה 2:00"", ""זמן העצירה"": ""28.3.18 בשעה 3:20""}"
SH-16-09-64418-33,SH-19-11-18218-11,1,0,0,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""חשיש: 289.64 גרם, קנבוס בשתילים: 837.76 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""מיקום המעבדה"": ""מחסן בחלקו האחורי של הבית"", ""כלי גידול"": ""עציצים"", ""פנקס טיפולים"": ""כן"", ""מיקום החשיש לצריכה עצמית"": ""חדר בקומה הראשונה"", ""כלי אחסון חשיש לצריכה עצמית"": ""נייר מקופל"", ""תאריך החיפוש"": ""14.3.16"", ""שעת החיפוש"": ""18:30""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 12.689 גרם, MDMA: 10.718 גרם, 99 טבליות, קוקאין: 1.426 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים"", ""סוגי עבירות"": ""סחר בסם מסוכן, החזקת סם מסוכן שלא לצריכה עצמית"", ""סוגי סמים מעורבים"": ""אקסטזי, MDMA, חשיש, LSD, קוקאין, קטמין, קנאביס, DMT"", ""כמות עסקאות"": ""50"", ""שיטת תקשורת"": ""טלגרם"", ""שימוש ברכב"": ""הונדה, מ.ר: 6310263"", ""מיקום העבירות"": ""ראשון לציון"", ""תקופת העבירות"": ""25.8.2019 - 15.9.2019"", ""סכום כספי מעורב"": ""מעל 20,000 ₪""}"
