verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
ME-21-03-10139-230,ME-16-07-11608-225,1,0,0,"{""אמצעי_העברה"": ""מסירה ידנית ברכב או בתחנת דלק/אוטובוס"", ""אמצעי_תקשורת"": ""טלפון"", ""כמות_הסם_אישום_1"": ""19.8 גרם"", ""כמות_הסם_אישום_2"": ""18.9 גרם"", ""כמות_הסם_אישום_3"": ""18.03 גרם"", ""כמות_הסם_אישום_4"": ""14.79 גרם"", ""מחיר_לגרם"": ""360 ₪ לגרם"", ""מיקום_העבירות"": ""צומת האלה, מושב זכריה, תחנת דלק, תחנת אוטובוס"", ""מספר_אישומים"": ""ארבעה"", ""מספר_מעורבים"": ""נאשם 1, נאשם 2, קטין, אדם נוסף (האחר), סוכן משטרתי"", ""מספר_עסקאות"": ""ארבע"", ""מעורבות_קטין"": ""כן, באישום השלישי"", ""מקום_מגורי_הנאשם"": ""רח' ביאליק, בית שמש"", ""סוג_הסם"": ""קוקאין"", ""סוג_העבירה"": ""סחר בסם מסוכן"", ""סעיפי_חוק"": ""סעיף 13 בצירוף סעיף 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל\""ג-1973"", ""קשר_קודם_בין_הנאשם_לסוכן"": ""היכרות של כשנה וחצי"", ""שיטת_ביצוע"": ""תיאום טלפוני, פגישה פיזית, מסירת סם בתמורה לכסף"", ""תיווך_או_סחר_ישיר"": ""סחר ותיווך"", ""תמורה_כספית_אישום_1"": ""7,200 ₪"", ""תמורה_כספית_אישום_2"": ""7,200 ₪"", ""תמורה_כספית_אישום_3"": ""7,200 ₪"", ""תמורה_כספית_אישום_4"": ""5,250 ₪"", ""תקופת_ביצוע"": ""21.9.20 עד 15.12.20""}","{""אופן_ההברחה"": ""הסמים הוסתרו בדופן כפולה של מזוודה"", ""אמצעי_תשלום"": ""מאיר מסר לנאשם 2000 ש\""ח עבור הוצאות נסיעה"", ""הוראות_מראש"": ""הנאשם פעל לפי הנחיות מאיר"", ""חשד_לסמים"": ""הנאשם חשד שמדובר בסמים אך לא בדק את תכולת המזוודה"", ""כמות_הסם_אבקה_גרם"": ""1301.44"", ""כמות_הסם_טבליות"": ""13189"", ""מדינות_מעורבות"": [""ישראל"", ""אוקראינה"", ""גרמניה"", ""טורקיה""], ""מועד_המעצר"": ""17.6.16"", ""מספר_נסיעות"": ""מספר פעמים"", ""מקום_המעצר"": ""שדה התעופה בישראל"", ""סוג_הסיוע"": ""העברת מזוודה מחו\""ל לישראל עבור אחר"", ""סוג_הסם"": ""MDMA"", ""סוג_העבירה"": ""סיוע לייבוא סם מסוכן"", ""סעיפי_חוק"": [""סעיף 13 לפקודת הסמים המסוכנים"", ""סעיף 19א לפקודת הסמים המסוכנים"", ""סעיף 31 לחוק העונשין""], ""קשר_עם_אחרים"": ""הנאשם פעל בשליחותו של מאיר ובקשר עם אחר"", ""רכישת_כרטיס_טיסה"": ""מאיר רכש כרטיס טיסה עבור הנאשם"", ""שיטת_תקשורת"": ""אפליקציית הצפנת מסרים ויקר"", ""תמורה_כספית"": ""כן"", ""תקופת_ביצוע"": ""2015-2016""}"
ME-21-03-10139-230,ME-18-01-73652-357,3,1,1,"{""אמצעי_העברה"": ""מסירה ידנית ברכב או בתחנת דלק/אוטובוס"", ""אמצעי_תקשורת"": ""טלפון"", ""כמות_הסם_אישום_1"": ""19.8 גרם"", ""כמות_הסם_אישום_2"": ""18.9 גרם"", ""כמות_הסם_אישום_3"": ""18.03 גרם"", ""כמות_הסם_אישום_4"": ""14.79 גרם"", ""מחיר_לגרם"": ""360 ₪ לגרם"", ""מיקום_העבירות"": ""צומת האלה, מושב זכריה, תחנת דלק, תחנת אוטובוס"", ""מספר_אישומים"": ""ארבעה"", ""מספר_מעורבים"": ""נאשם 1, נאשם 2, קטין, אדם נוסף (האחר), סוכן משטרתי"", ""מספר_עסקאות"": ""ארבע"", ""מעורבות_קטין"": ""כן, באישום השלישי"", ""מקום_מגורי_הנאשם"": ""רח' ביאליק, בית שמש"", ""סוג_הסם"": ""קוקאין"", ""סוג_העבירה"": ""סחר בסם מסוכן"", ""סעיפי_חוק"": ""סעיף 13 בצירוף סעיף 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל\""ג-1973"", ""קשר_קודם_בין_הנאשם_לסוכן"": ""היכרות של כשנה וחצי"", ""שיטת_ביצוע"": ""תיאום טלפוני, פגישה פיזית, מסירת סם בתמורה לכסף"", ""תיווך_או_סחר_ישיר"": ""סחר ותיווך"", ""תמורה_כספית_אישום_1"": ""7,200 ₪"", ""תמורה_כספית_אישום_2"": ""7,200 ₪"", ""תמורה_כספית_אישום_3"": ""7,200 ₪"", ""תמורה_כספית_אישום_4"": ""5,250 ₪"", ""תקופת_ביצוע"": ""21.9.20 עד 15.12.20""}","{""אמצעי_המחשה_אישום_2"": ""שליחת תמונה של סמים"", ""זהות_הרוכש"": ""סוכן משטרתי"", ""יוזם_העסקה_אישום_1"": ""הסוכן יזם"", ""יוזם_העסקה_אישום_2"": ""הנאשם יזם"", ""כמות_הסם_אישום_1"": ""20.09 גרם"", ""כמות_הסם_אישום_2"": ""49 גרם"", ""מיקום_המסירה_אישום_1"": ""ביתו של הנאשם"", ""מיקום_המסירה_אישום_2"": ""נקודת מפגש שנקבעה מראש"", ""מספר_אישומים"": ""2"", ""מספר_עסקאות"": ""2"", ""סוג_הסם"": ""קוקאין"", ""סוג_העבירה"": ""סחר בסם מסוכן"", ""קשר_מוקדם_בין_הנאשם_לרוכש"": ""היכרות מוקדמת עם סוכן משטרתי"", ""שיטת_התקשרות"": ""הודעות ווטסאפ, שיחות טלפון, פגישה פיזית"", ""תמורה_כספית_אישום_1"": ""9000 ש\""ח"", ""תמורה_כספית_אישום_2"": ""22500 ש\""ח"", ""תקופת_ביצוע_העבירות"": ""5.11.2017 עד 26.12.2017""}"
ME-21-12-42162-424,ME-19-04-14488-104,1,0,0,"{""הסלקה"": ""הסמים הוסלקו בבקבוקים הנחזים כמכילים מוצרי טיפוח בתוך אריזת קרטון"", ""התחזות"": ""הנאשם התחזה לבעלה של קולט מנג'ם כדי לאסוף את החבילה"", ""זהות חלק מהמעורבים"": ""חלק מהמעורבים אינם ידועים (הגורם ששלח את הסם מגרמניה)"", ""כמות הסם בהחזקה"": ""64.95 גרם נטו"", ""כמות הסם בניסיון ייבוא"": ""2,331 גרם נטו"", ""מועד ביצוע העבירה"": ""ניסיון הייבוא וההחזקה התרחשו בנובמבר 2021"", ""מניע"": ""מצוקה כלכלית של מאי, הנאשם ניצל זאת לצרכיו"", ""מקום איסוף החבילה"": ""קיוסק ברמת השרון, נקודת חלוקה של רשות הדואר"", ""מקום מגורי הנאשם"": ""רמת גן"", ""מקום מסירת החבילה"": ""ביתו של הנאשם ברמת גן"", ""סוג הסם"": ""קטמין"", ""סוג העבירה"": ""ניסיון לייבוא סם מסוכן והחזקת סם מסוכן שלא לצריכה עצמית"", ""סעיפי חיקוק"": ""סעיף 13 לפקודת הסמים המסוכנים, סעיף 7(א) ו-(ג) לפקודת הסמים המסוכנים"", ""שיטת הייבוא"": ""הזמנה מחו\""ל (גרמניה) באמצעות חברת משלוחים"", ""שימוש באדם שלישי"": ""הנאשם גייס את מאי חיים לוי אדרי לביצוע משימות עבורו, כולל איסוף החבילה"", ""שימוש במסמכים מזהים"": ""הנאשם העביר למאי תמונת דרכון של קולט מנג'ם לצורך איסוף החבילה"", ""שימוש בפרטי אדם אחר"": ""הנאשם השתמש בפרטיה של קולט מנג'ם ללא ידיעתה או הסכמתה"", ""שימוש בתחבולה"": ""הסוואת הסמים במוצרי טיפוח, ציון שם וכתובת של אדם אחר על החבילה"", ""שנת לידה של הנאשם"": ""לא צוין"", ""שנת לידה של מאי"": ""2001"", ""שנת לידה של קולט"": ""1988"", ""תיווך"": ""הנאשם פעל באמצעות אחר שזהותו אינה ידועה להזמנת הסם""}","{""האם הכמות לצריכה עצמית"": ""לא"", ""החזקת נשק"": ""אקדח חצי אוטומטי ללא נוקר"", ""התחמקות מתשלום חשמל"": ""כן"", ""כמות הסם"": ""51.15 קילוגרם נטו"", ""מיקום ביצוע העבירה"": ""בית בעיר פתח תקווה"", ""סוג הסם"": ""קנאביס"", ""סוגי עבירות"": [""ייצור, הכנה והפקת סם מסוכן"", ""החזקת סם שלא לצריכת עצמית"", ""החזקת כלים להכנת סם"", ""החזקת חצרים לשם גידול סמים מסוכנים"", ""נטילת חשמל"", ""החזקת נשק שלא כדין""], ""ציוד שנתפס"": [""מדי לחות וטמפרטורה"", ""משאבות מים"", ""שנאים"", ""מזגנים"", ""אדניות"", ""מפוחים"", ""מנורות"", ""מאווררים"", ""דשנים"", ""מיכל ריסוס חשמלי""], ""שווי החשמל שנגנב"": ""14,283 ש\""ח"", ""שווי הסם"": ""663,000 ש\""ח לפחות"", ""שיטת גידול"": ""מעבדה ביתית"", ""שלבי גידול"": ""מספר שלבים"", ""תקופת ביצוע העבירה"": ""13.1.19 עד 27.3.19""}"
ME-22-01-47042-277,SH-16-09-64418-33,1,0,0,"{""אופי המעורבות"": [""יוזם עסקאות"", ""מתווך בין סוחר לסוכן"", ""סוחר בפועל""], ""אופן יצירת הקשר"": ""קשר טלפוני מתמשך בין הנאשם לסוכן משטרתי"", ""אמצעי תשלום"": ""מזומן"", ""האם בוצע משא ומתן"": ""כן, לגבי סוג הסם, הכמות והמחיר"", ""האם בוצע תיאום מראש"": ""כן, תיאום טלפוני ומפגשים מתואמים מראש"", ""האם היו ניסיונות שלא צלחו"": ""כן, הצעות לסחר בקנאביס וחשיש שלא יצאו לפועל"", ""האם הנאשם פעל למטרות רווח"": ""כן"", ""החזקה שלא לצריכה עצמית"": {""בעלות"": ""הנאשם אינו הבעלים"", ""מקום"": ""ברכבו של הנאשם"", ""משקל"": ""149.69 גרם"", ""סוג סם"": ""קוקאין""}, ""מיקום ביצוע העסקאות"": [""תחנת דלק בצומת נחשון"", ""צומת בית קמא"", ""תחנת דלק בצומת שורש"", ""רחוב גדוד חרמש 10 ירושלים""], ""מספר עסקאות"": 2, ""משקלי סם בעסקאות"": [""50.67 גרם קוקאין"", ""99.95 גרם קוקאין""], ""סוגי סמים"": [""קנאביס"", ""חשיש"", ""קוקאין""], ""סוגי עבירות"": [""סחר בסם מסוכן"", ""תיווך בסם מסוכן"", ""החזקת סם שלא לצריכה עצמית""], ""קשר עם אחר"": ""הנאשם פעל מול אחר שסיפק לו את הסם"", ""קשר עם סוכן"": ""הנאשם הכיר את הסוכן דרך אחר בשם מחמוד"", ""רווח לנאשם בעסקאות"": [""1,500 ש\""ח"", ""2,000 ש\""ח דמי תיווך""], ""תמורה כספית בעסקאות"": [""17,500 ש\""ח"", ""300,000 ש\""ח""], ""תקופת ביצוע"": ""ספטמבר 2021 עד ינואר 2022""}","{""כמות אריזות חשיש שלא לצריכה עצמית"": 3, ""כמות שתילי קנביס"": ""עשרות"", ""מועד ביצוע העבירה"": ""14.3.16"", ""מיקום החזקת חשיש לצריכה עצמית"": ""חדר בקומה הראשונה של הבית"", ""מיקום החזקת חשיש שלא לצריכה עצמית"": ""מעבדה במחסן"", ""מיקום המעבדה"": ""מחסן בחלקו האחורי של הבית"", ""מקום ביצוע העבירה"": ""בית הנאשם בכפר שיבלי"", ""משקל חשיש לצריכה עצמית"": ""1.86 גרם"", ""משקל חשיש נוסף"": ""0.25 גרם"", ""משקל חשיש שלא לצריכה עצמית"": ""287.53 גרם"", ""משקל קנביס נטו"": ""837.76 גרם"", ""סוג הסם העיקרי שגודל"": ""קנביס"", ""סוג סם נוסף"": ""חשיש"", ""סוגי עבירות"": [""גידול סמים מסוכנים"", ""החזקת סמים לצריכה עצמית"", ""החזקת סמים שלא לצריכה עצמית"", ""הכנת סמים מסוכנים""], ""סעיפי אישום"": [""סעיף 6 לפקודת הסמים המסוכנים"", ""סעיף 7(א) לפקודת הסמים המסוכנים"", ""סעיף 7(ג) סיפא לפקודת הסמים המסוכנים""], ""ציוד שנתפס"": [""אביזרי גידול"", ""פנקס טיפולים""], ""שעת ביצוע העבירה"": ""18:30""}"
ME-22-07-53625-139,ME-19-04-14578-148,3,1,1,"{""אופן נטילת החשמל"": ""במזיד ובמרמה, שימוש בחשמל ללא זכאות, גרימת הטייתו ובזבוזו"", ""האם בוצעה עבירה נלווית"": ""נטילת חשמל שלא כדין"", ""האם הסם לצריכה עצמית"": ""לא"", ""האם יש היתר או רישיון לסם"": ""אין היתר או רישיון"", ""כמות הסם"": ""347 שתילים, 52 קילוגרם נטו"", ""מגורים בדירה"": ""הנאשם, אשתו ושני ילדיו"", ""מקום ביצוע העבירה"": ""דירת גג ברחוב הרב כהנמן 124, בני ברק"", ""משך החזקת הדירה"": ""כשנה וחצי"", ""סוג הסם"": ""קנבוס"", ""סוגי עבירות"": [""גידול סמים"", ""החזקת סם שלא לצריכה עצמית"", ""החזקת כלים להכנת סם"", ""נטילת חשמל שלא כדין""], ""סעיפי חיקוק"": [""סעיף 6 לפקודת הסמים"", ""סעיף 7(א)+(ג) רישא לפקודת הסמים"", ""סעיף 10 רישא לפקודת הסמים"", ""סעיף 400 לחוק העונשין""], ""ציוד שנתפס"": [""47 מנורות"", ""5 מזגנים"", ""2 מזגנים מרכזיים"", ""5 מזגנים ניידים"", ""15 מאווררים"", ""47 מנורות ושנאים"", ""מפוח"", ""משאבת מים"", ""נורות חימום""], ""שותפים לבעלות בדירה"": [""אשתו שולמית בוגרד"", ""שלמה זלמן כהן""], ""שימוש בדירה"": ""הקמת מעבדה לגידול והפקת סם"", ""שעת ביצוע"": ""14:20"", ""תאריך ביצוע העבירה"": ""18.7.2022""}","{""החזקה שלא לצריכה עצמית"": ""כן"", ""היקף הסם"": ""80 קילוגרם"", ""מיקום ביצוע העבירה"": ""דירה בהוד השרון"", ""מספר שתילים"": ""מאות"", ""סוג סם"": ""קנבוס"", ""סוג עבירה עיקרית"": ""ייצור, הכנה והפקה של סם מסוכן"", ""סעיפי אישום"": [""סעיף 6 לפקודת הסמים המסוכנים"", ""סעיף 7(א) ו-7(ג) רישא לפקודת הסמים המסוכנים""], ""ציוד שנתפס"": [""נורות"", ""מאווררים"", ""מזגנים"", ""שנאים"", ""מסנני פחם"", ""מדי טמפרטורה"", ""דשנים"", ""צינורות השקיה""], ""שיטת גידול"": ""מעבדה ביתית"", ""תקופת ביצוע"": ""לאחר 15.11.18 ועד 27.3.19""}"
ME-22-08-15747-700,ME-16-12-26620-433,1,0,0,"{""אופן חלוקת הסם"": ""הוסתר במזוודה, חולק ל-3 חבילות"", ""אופן מסירת הסם"": ""הנאשם מסר את המזוודה לנאשם 2 בכפר הנגיד"", ""אופן תפיסת הסם"": ""הסם הוצא מהמזוודה והוחלף בחומר דמוי סם עם 50 גרם מהסם המקורי"", ""זהות שותפים"": [""אדם שזהותו אינה ידועה למאשימה"", ""נאשם 2""], ""כמות הסם"": ""6,305.175 גרם"", ""מדינת יעד"": ""ישראל"", ""מדינת מוצא"": ""אירופה (מדינה לא מפורטת)"", ""מועד ההגעה לישראל"": ""18.7.22"", ""מועד היציאה מהארץ"": ""6.7.22"", ""מספר חבילות"": ""3"", ""מקום מגורי הנאשם"": ""ירושלים"", ""מקום מסירת המזוודה ליעד"": ""שדה התעופה בבריסל"", ""מקום מסירת המזוודה לנאשם"": ""אירופה"", ""מקום מסירת הסם בישראל"": ""כפר הנגיד"", ""סוג הסם"": ""מתיל כלורו מתקתינון (קתינון)"", ""סוגי עבירות"": [""יבוא סמים מסוכנים"", ""אספקת סם"", ""ניסיון לאספקת סם""], ""סעיפי חיקוק"": [""סעיפים 13 ו-19א לפקודת הסמים המסוכנים"", ""סעיף 25 לחוק העונשין""], ""קשר בין הנאשמים"": ""הנאשם פעל לפי הנחיות מאדם שזהותו אינה ידועה ומסר את הסם לנאשם 2"", ""שיטת ההברחה"": ""הסלקה במזוודה עם דופן כפולה""}","{""אופן ההסלקה"": ""הסתרה בדופן מזוודה"", ""אופן קבלת הסם"": ""קבלת מזוודה מאדם שזהותו אינה ידועה במלון בוינה"", ""האם הסם הוגדר כקשה"": ""כן"", ""זהות מסייעים נוספים"": ""אדם אחר שזהותו אינה ידועה למאשימה"", ""ידיעת הנאשם על סוג וכמות הסם"": ""ידע שמדובר בסמים מסוכנים קשים, לא ידע מהי הכמות ומהו הסוג"", ""כמות הסם"": ""888 גרם קוקאין, 977 גרם MDMA, 415 גרם MDMA, 428 גרם MDMA"", ""מועד היבוא"": ""5.12.2016"", ""מועד היציאה מישראל"": ""2.12.2016"", ""מועד קבלת הסם"": ""4.12.2016"", ""מספר נאשמים"": ""2"", ""מקום היבוא"": ""מאוסטריה (וינה) לישראל"", ""מקום המעצר"": ""שדה התעופה בישראל"", ""סוג הסם"": ""קוקאין ו-MDMA"", ""סעיפי חיקוק"": ""סעיף 13 בצירוף סעיף 19א לפקודת הסמים המסוכנים [נוסח חדש], התשל\""ג-1973"", ""עבירה"": ""יבוא סם מסוכן"", ""קשר בין הנאשמים"": ""קשרו קשר להבאת סם מסוכן יחד"", ""רכישת כרטיסי טיסה"": ""נאשם 1 רכש כרטיסי טיסה עבור שניהם"", ""שיוך לנאשם"": ""נאשם 2"", ""תמורה כספית צפויה לנאשם"": ""10,000 עד 25,000 ש\""ח"", ""תמורה כספית צפויה לנאשם 1"": ""54,000 ש\""ח""}"
ME-22-11-1990-79,ME-19-04-14578-148,1,0,0,"{""אמצעי_הסלקה"": ""תא ייעודי בתחתית מזוודה שקובע באמצעות קרש עץ"", ""כמות_הסם"": ""25303 טבליות"", ""מדינת_היעד"": ""בלגיה"", ""מקום_הכניסה_לישראל"": ""נמל תעופה בן גוריון"", ""סוג_הסם"": ""MDMA"", ""סוג_העבירה"": ""ייבוא סם מסוכן"", ""סעיפי_חוק"": ""סעיף 13 וסעיף 19א לפקודת הסמים המסוכנים התשל\""ג-1973"", ""תאריך_החזרה_לישראל"": ""20.10.22"", ""תאריך_היציאה_מישראל"": ""11.10.22""}","{""החזקה שלא לצריכה עצמית"": ""כן"", ""היקף הסם"": ""80 קילוגרם"", ""מיקום ביצוע העבירה"": ""דירה בהוד השרון"", ""מספר שתילים"": ""מאות"", ""סוג סם"": ""קנבוס"", ""סוג עבירה עיקרית"": ""ייצור, הכנה והפקה של סם מסוכן"", ""סעיפי אישום"": [""סעיף 6 לפקודת הסמים המסוכנים"", ""סעיף 7(א) ו-7(ג) רישא לפקודת הסמים המסוכנים""], ""ציוד שנתפס"": [""נורות"", ""מאווררים"", ""מזגנים"", ""שנאים"", ""מסנני פחם"", ""מדי טמפרטורה"", ""דשנים"", ""צינורות השקיה""], ""שיטת גידול"": ""מעבדה ביתית"", ""תקופת ביצוע"": ""לאחר 15.11.18 ועד 27.3.19""}"
ME-22-11-1990-79,SH-24-01-9804-702,1,0,0,"{""אמצעי_הסלקה"": ""תא ייעודי בתחתית מזוודה שקובע באמצעות קרש עץ"", ""כמות_הסם"": ""25303 טבליות"", ""מדינת_היעד"": ""בלגיה"", ""מקום_הכניסה_לישראל"": ""נמל תעופה בן גוריון"", ""סוג_הסם"": ""MDMA"", ""סוג_העבירה"": ""ייבוא סם מסוכן"", ""סעיפי_חוק"": ""סעיף 13 וסעיף 19א לפקודת הסמים המסוכנים התשל\""ג-1973"", ""תאריך_החזרה_לישראל"": ""20.10.22"", ""תאריך_היציאה_מישראל"": ""11.10.22""}","{""אמצעי אחסון סמים"": [""כיס חולצה"", ""בית"", ""שקית"", ""קופסת סיגריות"", ""חדר שינה"", ""מיטה"", ""שולחן"", ""מגירה"", ""מאחורי שידה"", ""רכב"", ""מעיל"", ""דלת נהג"", ""משקל אלקטרוני""], ""אמצעי תקשורת לסחר"": [""טלגרם""], ""מספר כתבי אישום"": 4, ""מספר לקוחות בסחר"": 5, ""משקלי סמים להחזקה לצריכה עצמית"": [{""קנאביס"": 57, ""תאריך"": ""23.9.2020""}], ""משקלי סמים להחזקה שלא לצריכה עצמית"": [{""חשיש"": 498.37, ""קנאביס"": 536.36, ""תאריך"": ""19.12.2023""}, {""חשיש"": 56.16, ""חשיש_נוסף"": 300.96, ""קנאביס"": 91.25, ""קנאביס_בית_שני"": 2.99, ""קנאביס_נוסף"": 85.93, ""קנאביס_נוסף2"": 2.3, ""קנאביס_נוסף3"": 1.86, ""תאריך"": ""21.3.2021""}, {""חשיש"": 29.76, ""קנאביס"": 9.83, ""תאריך"": ""15.2.2020""}], ""סוגי סמים"": [""קנאביס"", ""חשיש""], ""סוגי עבירות"": [""החזקת סמים שלא לצריכה עצמית"", ""החזקת סמים לצריכה עצמית"", ""סחר בסמים מסוכנים"", ""יצוא, יבוא וסחר בסמים מסוכנים"", ""נהיגה ללא רישיון נהיגה"", ""נהיגה ללא ביטוח"", ""נהיגה תחת השפעת סמים"", ""סירוב לבדיקת שתן""], ""סכום כסף שנתפס"": [850], ""עבירות נהיגה"": [{""נהיגה ללא רישיון"": true, ""נהיגה תחת השפעת סמים"": true, ""תאריך"": ""23.9.2020""}, {""נהיגה ללא ביטוח"": true, ""נהיגה ללא רישיון"": true, ""נהיגה תחת השפעת סמים"": true, ""סירוב בדיקת שתן"": true, ""תאריך"": ""15.2.2020""}], ""עבירות סחר בסמים"": [{""אמצעי תקשורת"": [""טלגרם""], ""לקוחות"": 5, ""מספר עסקאות"": 14, ""משקל לעסקה"": ""5-10 גרם או לא ידוע"", ""סוגי סם"": [""קנאביס"", ""חשיש""], ""תמורה כוללת"": 3450, ""תקופה"": ""ספטמבר-דצמבר 2023""}, {""אמצעי תקשורת"": [""טלגרם""], ""לקוחות"": ""לא צוין"", ""מספר עסקאות"": ""לא צוין"", ""משקל כולל"": 30, ""סוגי סם"": [""קנאביס""], ""תמורה כוללת"": 1400, ""תקופה"": ""מרץ 2021""}]}"
ME-23-01-46786-206,ME-17-04-17677-800,1,0,0,"{""אישום_ראשון_אופן_מסירה"": ""הנאשם מסר לסוכן גוש עטוף בנייר ברכב"", ""אישום_ראשון_אופן_קשר"": [""טלגרם"", ""שיחה טלפונית""], ""אישום_ראשון_כמות_סם"": ""20.02 גרם נטו"", ""אישום_ראשון_מקום_מסירה"": ""סמוך לביתו של הנאשם"", ""אישום_ראשון_תאריך"": ""6.1.22"", ""אישום_ראשון_תמורה_כספית"": ""5000 ש\""ח"", ""אישום_שני_אופן_מסירה"": ""הנאשם מסר לסוכן שתי שקיות ברכב, קטינה המתינה מחוץ לרכב"", ""אישום_שני_אופן_קשר"": [""טלגרם"", ""שיחה טלפונית""], ""אישום_שני_כמות_סם"": ""67.96 גרם נטו"", ""אישום_שני_מקום_מסירה"": ""רחוב יגאל אלון 11 קריית מוצקין"", ""אישום_שני_סוג_סיוע"": ""סיוע לאחר שזהותו אינה ידועה למאשימה"", ""אישום_שני_תאריך"": ""5.7.22"", ""אישום_שני_תמורה_כספית"": ""17,500 ש\""ח"", ""היכרות_מוקדמת_בין_נאשם_לסוכן"": true, ""הפעלת_סוכן_משטרתי"": true, ""מספר_אישומים"": 2, ""נוכחות_קטינה_במהלך_העבירה"": true, ""סוג_סם"": ""קוקאין"", ""סוגי_עבירות"": [""סחר בסם מסוכן"", ""סיוע לסחר בסם מסוכן""], ""סעיפי_חוק"": [""סעיפים 13 + 19א לפקודת הסמים המסוכנים"", ""סעיף 31 לחוק העונשין""], ""שימוש_באמצעי_תקשורת_מאובטחת"": true, ""תקופת_ביצוע"": ""ינואר 2022 עד יולי 2022""}","{""היקף גניבת חשמל"": ""18838 ש\""ח"", ""היקף המעבדה"": ""מעבדה ביתית לגידול קנבוס"", ""מספר עציצים"": ""235 עציצי קנבוס בגדלים שונים"", ""מקום ביצוע"": ""בית פרטי בן 5 חדרים, ממ\""ד ומרתף"", ""משך גניבת החשמל"": ""מספר חודשים"", ""סוג הסם"": ""קנבוס"", ""עבירות"": [""יצור, הכנה והפקה של סם"", ""גניבת חשמל""], ""ציוד שנתפס"": [""26 בתי מנורה ומנורות"", ""3 מדי טמפרטורה"", ""2 משקלים"", ""מסור חשמלי"", ""מברגה"", ""דליים"", ""סלים"", ""צינורות מים"", ""מכלי מים"", ""טפטפות"", ""מאווררים"", ""מפזר חום"", ""מד לחות"", ""שואב אבק"", ""שנאי חשמל""], ""שווי הסם"": ""מיליוני ש\""ח"", ""שיטת גניבת חשמל"": ""מעקף במפסק החשמל וסילוף הנתיך למניעת קריאה מלאה"", ""שכירות חודשית"": ""6000 ש\""ח"", ""שלבי גידול"": ""שתילים ועציצים בשלבי צמיחה שונים, עלים מיובשים"", ""תקופת ביצוע"": ""19.1.16 עד 4.4.17""}"
ME-23-04-8444-574,ME-19-07-4435-107,1,0,0,"{""אופי העסקה"": [""תיווך בתמורה"", ""סחר ישיר"", ""ניסיון סחר""], ""אמצעי תיווך"": [""פגישות פיזיות"", ""שיחות טלפון""], ""השתתפות צדדים נוספים"": [""אדהם אלעזאמי"", ""סוכן משטרתי"", ""אדם שזהותו אינה ידועה""], ""כמות סם"": [""40.38 גרם"", ""500 גרם""], ""מיקום ביצוע העבירות"": [""לוד"", ""תחנת דלק פז"", ""תחנת דלק סונול"", ""רחוב אבא הלל סילבר"", ""רחוב דב גרונר""], ""סוג הנשק"": [""אקדח ללא נוקר""], ""סוג הסם"": [""קוקאין""], ""סוגי עבירות"": [""תיווך לסחר בסם מסוכן"", ""ניסיון סחר בנשק""], ""סעיפי חיקוק"": [""סעיף 14 לפקודת הסמים המסוכנים"", ""סעיף 19א לפקודת הסמים המסוכנים"", ""סעיף 144(ב2) לחוק העונשין"", ""סעיף 25 לחוק העונשין""], ""שיטת פעולה"": [""קשר מוקדם עם סוכן"", ""קביעת פגישות במקומות ציבוריים"", ""העברת סמים ונשק ברכב""], ""שלבי ניסיון הסחר בנשק"": [""הצגת תמונות של האקדח"", ""הצגת חפץ הנחזה לאקדח"", ""הצעה לסוכן למכור את האקדח"", ""העסקה לא הושלמה""], ""תמורה כספית עבור סם"": [""10,000 ש\""ח עבור 40 גרם"", ""110,000 ש\""ח עבור 500 גרם""], ""תמורה מוצעת עבור נשק"": [""15,000 ש\""ח"", ""10,000 ש\""ח""], ""תמורה עבור תיווך"": [""500 ש\""ח עבור עסקה ראשונה"", ""6,000 ש\""ח עבור עסקה שניה""], ""תקופת ביצוע העבירות"": [""11.2.22"", ""23.2.22"", ""24.2.22"", ""7.3.22"", ""8.3.22"", ""13.3.22"", ""14.3.22"", ""23.3.22""]}","{""כמות_הסם"": ""54 קילוגרם נטו"", ""מיקום_העבירה"": ""בית ביהוד"", ""סוג_המעבדה"": ""מעבדת גידול קנאביס ביתית"", ""סוג_הסם"": ""קנאביס"", ""סוג_העבירה_העיקרית"": ""ייצור, הכנה והפקת סם מסוכן"", ""עבירה_נוספת"": ""נטילת חשמל במרמה"", ""ציוד_שנתפס"": ""אדניות, מסננים, מאיידים, מנועים, מנורות, שנאים, משאבת מים"", ""שווי_החשמל_שניטל"": ""36,818 ש\""ח"", ""שכירות_חודשית"": ""11,000 ש\""ח"", ""תקופת_העבירה"": ""1.1.2019 עד 23.6.2019"", ""תקופת_נטילת_החשמל"": ""מרץ 2019 עד יוני 2019""}"
